date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2022-09-01,Europe,Brazil,5609125,6646,127904,64,47951852,36725,0.991151645,442.055977,26701523,79151114,44304588,35739,4160,0.571069549,97.55133662,1041628228,520.9740817,26.11433682,8.90741469,9.909902049,41250.91919,3.37500258,756.3876053,9.96119823,0.022802843580772402,0.009629852542882938,0.07598787347763775
2021-11-01,South America,Brazil,2874299,4298,331747,87,91096483,51534,0.422327879,48.99737101,44648863,49626299,64720691,99572,10156,2.34847905,12.99429996,983501403,637.1034407,48.03999012,17.82986603,14.5076288,27965.19889,23.94217723,421.2069794,19.47916548,0.11541840288710395,0.020241973010702654,0.05045879837956876
2020-12-11,Europe,Canada,7339838,4668,102499,87,30630215,85151,0.131156224,317.1487053,21748790,55142979,19539594,48720,4051,2.117871241,44.48063436,1282024904,665.0131747,35.80228141,11.31293225,4.608175697,4074.939176,10.96513577,572.177006,13.25713811,0.01396474963071392,0.018637532133676093,0.04301240859514536
2021-08-20,Europe,Japan,7330292,4287,321169,712,43484890,39776,0.969294662,404.0494902,60006735,54797401,41063533,94845,18614,1.886963385,44.33535331,159627322,11.28292111,22.77354613,14.52846142,4.853560786,26006.91544,0.065409976,255.1832578,16.96677354,0.0438139435645947,0.16608350828084908,0.3432833446895764
2021-04-01,Europe,Germany,1804673,2052,227336,725,79065596,60945,0.984139647,417.7873448,51586948,44507757,57404911,70280,16227,0.568060715,0.863855631,19611435,98.07082944,31.91247824,21.72005417,5.435468833,1248.269016,40.65758959,289.3590162,10.60277154,0.1259707437303046,0.3533138401559454,2.2694798723295873
2021-12-02,South America,Germany,2938199,6009,294461,203,16695935,83420,0.187042685,288.9535713,54776688,35980164,28961485,40503,6197,1.556862357,66.77979739,1001365885,44.71319532,38.04939669,7.759663428,13.96476843,23379.12452,48.46914222,456.3003832,11.5422993,0.10021819488741232,0.03378265934431686,0.035931086268232514
2021-02-14,Asia,Brazil,7594378,1716,424632,912,14888035,47455,0.864803809,8.747773743,61830573,29626019,4153568,14548,13532,1.80727231,53.82105727,271923482,865.9531549,30.58469574,17.39305044,18.45872761,66650.38976,48.20663409,546.6700338,13.59489145,0.05591399321972122,0.5314685314685315,0.10894983685153016
2020-09-25,Asia,Japan,8998604,310,173084,381,36613753,83488,0.390423326,486.8564508,37868491,56799200,53484929,69066,2283,2.018694482,49.74961887,1145670871,320.1593306,40.97613283,23.84795445,17.04182072,11644.44813,14.95925969,772.3227848,14.842495,0.019234539046278733,1.229032258064516,0.04957724023342128
2022-07-14,South America,Italy,4909776,4538,367729,600,35756284,52433,0.381368464,236.0983514,8223404,22305485,37388351,37853,4984,1.44214777,81.80848384,1021794538,373.3928075,46.46149941,6.149332594,19.71193907,38633.36653,41.4386805,502.0939794,9.518759089,0.07489730692398187,0.13221683561040107,0.021829716416041364
2021-09-04,North America,UK,9167121,1260,461261,475,82149149,9711,0.262697632,196.7979476,18116372,27763014,57739003,74531,16995,2.4066986,24.11371867,590141101,455.8675365,43.15676373,6.2001353,12.82834404,13876.59509,33.93884507,167.1783686,7.769983638,0.050316887930245496,0.376984126984127,0.04704470499166266
2020-09-13,Asia,Japan,3303389,3932,152472,572,32903537,59262,0.044710275,197.4743568,11001165,77709562,67886003,24703,13414,0.989562122,86.10968098,431030991,850.8113533,39.2797406,16.09484745,19.34511418,55053.15999,40.00381951,356.8435257,5.548978527,0.04615623530864818,0.14547304170905392,0.1802876443285722
2020-08-04,Asia,India,8025407,584,310414,782,62983807,86009,0.268008984,212.07544,61278948,72550849,62959370,25527,6837,0.639469835,86.4778663,1106473089,24.02459835,35.36472444,24.20151592,8.183880809,39805.4487,42.31190241,270.917311,9.049263034,0.03867891061475138,1.3390410958904109,0.06556946546758717
2021-07-04,North America,Italy,4354385,7616,203141,605,56780374,83785,0.053776905,121.0903591,21724565,19013927,3514245,96966,13732,1.16553249,82.68623159,1217711876,127.4320916,27.63390457,9.409472847,10.1655781,14954.28527,49.01393695,278.0808544,5.013520301,0.046652053045378394,0.07943802521008403,0.015614471185464565
2022-03-22,Asia,India,8777198,8551,119415,818,58366555,9597,0.924372046,163.6668129,32903197,61784361,10948427,65555,7275,1.823609741,34.1397775,911402605,688.3114909,33.64838495,11.61583939,9.732703255,60770.64958,7.586481883,453.7712146,8.91847127,0.013605139134379787,0.09566132616068296,0.06779041519197765
2021-03-18,South America,USA,3151882,2866,443049,538,33016483,60067,0.661720672,492.6788049,95929860,57505095,11927644,60982,8715,1.974314409,16.25574398,871382740,964.2535975,28.78858721,6.972959491,3.805077165,55097.64102,38.4873012,321.6664962,17.61852998,0.1405664932887716,0.18771807397069085,0.06599292407375432
2020-07-01,South America,Japan,3210016,5898,194716,213,19882016,87520,0.88662265,184.0840001,18784830,72048941,67840694,50933,3577,1.976993794,47.51771094,1363998843,646.3585571,48.02070143,12.24494461,17.10498957,66639.79173,36.7076802,302.5162182,19.56433345,0.06065888768155673,0.03611393692777213,0.05282184905782944
2022-05-11,Europe,France,6737320,2011,80206,73,7736167,48022,0.717290681,263.3625082,94208220,46707199,34370859,61178,14739,0.721347655,25.98410583,26082257,268.5122338,47.21933471,5.8866496,3.420209208,1043.34531,14.38679188,777.6132727,11.96493744,0.011904733632957912,0.036300348085529587,1.7907652317052163
2022-08-28,Asia,France,2389383,6251,331612,60,84473981,81924,0.131286871,424.147133,6378298,76741969,23822037,60475,11590,2.270178909,5.218154526,952458393,524.6657845,24.6747915,12.78187995,15.40789627,32541.06936,19.62937779,508.7710383,3.774102225,0.1387856195511561,0.009598464245720684,0.0805725158852162
2022-08-22,Asia,UK,6996746,4939,190545,697,13729195,18782,0.940581537,263.7139056,75278301,41149000,30299746,45730,18645,1.061667406,27.9470012,300662035,975.2306708,44.67860664,16.1097555,9.920101305,69989.04973,8.837902384,283.2451805,9.12355604,0.027233373914102355,0.14112168455152865,0.13686131007528105
2020-12-10,Europe,India,164053,4006,439025,542,92649609,51782,0.899893054,162.2267108,25766481,4959784,4099864,23241,1023,0.919822215,46.91283117,69434600,532.7957811,41.0874409,24.50009653,3.106211173,56971.96627,45.66365965,293.108598,12.4394537,2.676116864671783,0.13529705441837245,0.07143101566078007
2022-11-21,Europe,Russia,5973544,1625,431544,218,59724895,72144,0.348076078,261.8754885,50943469,43251843,12309320,72832,15437,1.728914954,11.27355435,380663267,379.7725534,49.25635162,21.36775959,7.929097349,58358.7431,43.96678624,667.7196793,8.044663344,0.07224254144608293,0.13415384615384615,0.11362231859371921
2022-10-28,Europe,France,5282379,890,430000,11,97469997,98651,0.11153334,57.04315522,63996657,10212237,3786105,81869,11318,0.923698149,94.43337339,616365232,389.5912993,33.89919706,21.44130822,8.884170831,43858.13993,30.70175073,720.5330777,4.897967301,0.08140271646544105,0.012359550561797753,0.016568483213861746
2022-08-12,Europe,India,9825144,6078,23723,813,46185347,55013,0.704154751,65.00347762,34829564,7460749,53986886,41516,11023,1.516076986,65.61011812,580535149,967.3631735,41.66523114,9.562886491,19.39994201,50190.07599,25.58149999,575.3218437,5.309661142,0.002414519319004383,0.13376110562685095,0.01285150264002361
2020-05-07,Asia,Canada,2542637,7036,322790,414,7913798,72036,0.728361303,347.0537661,19275072,63938612,46198097,18628,15430,1.314059393,13.63407312,909216437,721.7273615,35.5365176,6.744694043,14.23834466,56567.51186,11.64441802,402.0127772,10.00464889,0.1269508781631039,0.05884025014212621,0.07032276298366129
2022-06-19,Asia,France,8033951,8923,197327,31,50740298,35342,0.896829045,458.7303286,74751014,44924115,44739583,19367,7235,0.964068525,81.20642008,815319328,690.3011271,22.0820149,17.06149408,12.24071706,7367.364684,39.48017785,635.2018075,5.112145222,0.024561638476510498,0.003474167880757593,0.05510002456362717
2022-01-13,Europe,Brazil,8107317,3961,74,159,3730046,85745,0.052655759,362.8390667,69592060,6474524,58167787,11755,10619,1.084119265,92.80882958,1334866646,239.7337785,21.40294249,15.4227639,5.159859591,48788.06027,0.410245616,756.167324,5.740931145,9.12755724242681e-06,0.040141378439787934,0.004850315212685297
2022-06-23,North America,Russia,4158549,2504,255245,236,44749613,20977,0.141703838,37.30662033,27305424,14341623,22137915,53751,8068,1.354814463,26.27840712,1227511526,563.8897914,23.66334329,15.33007753,9.648773772,57263.1589,23.13933458,216.3403972,17.58859948,0.06137837981469017,0.09424920127795527,0.01168349355279292
2020-10-02,Europe,France,9734816,8806,288642,738,30804919,57396,0.598248793,201.4478055,14425858,528878,52656940,87286,1284,1.192320693,14.32527574,401839427,363.1777465,28.88573192,7.180159724,3.607994011,3819.73935,43.02755886,703.1939538,15.80214605,0.029650483378422354,0.08380649557120146,0.00131614262927963
2020-07-10,South America,Brazil,4530889,3806,196594,180,43138537,50021,0.619131551,1.276794134,27367238,7319391,33736188,13025,18044,1.263151569,32.2475503,965421032,247.7995106,27.77339317,14.87769789,15.94865211,21496.66946,30.92426672,694.1758328,2.050946676,0.04338971888298301,0.047293746715712036,0.007581553288555247
2020-05-28,North America,Japan,8411039,6100,96881,828,84657528,69057,0.033609662,255.6033717,42352026,51543272,49731975,4887,14466,1.970869243,83.22487996,1080408386,896.5967632,41.84980006,8.007114812,5.767203937,23356.8015,31.75614208,356.5513736,7.083357871,0.011518315394804376,0.13573770491803278,0.04770721207637868
2022-06-26,Europe,Canada,9631739,1719,413757,557,79150420,66836,0.396932051,96.60224244,21699051,50125131,2697145,60675,5353,0.836759825,17.50938928,1337196169,389.3242507,41.47768205,13.44229187,13.10540692,59966.18527,3.535371281,304.2502766,11.10672989,0.04295766320079894,0.3240255962769052,0.03748524873316474
2022-10-03,North America,Brazil,9035616,6686,45929,340,16748076,27075,0.584161731,434.0733244,729525,3927651,65898246,79194,903,1.755237175,77.93465868,596517801,289.9592908,49.1418374,6.243252653,14.88965615,54844.24588,14.33523647,495.7171023,2.151564151,0.005083106674741379,0.0508525276697577,0.00658429806020156
2021-09-11,Asia,Russia,8962049,1587,123199,457,67043107,89515,0.737911333,52.16752643,2147086,59821071,54969671,49348,9369,1.856315551,71.62632618,688419487,932.4031926,29.31172476,22.13785199,9.230655171,46293.08149,33.69311028,290.6056452,13.980254,0.013746744745537543,0.28796471329552614,0.0868962487693205
2022-11-24,Europe,Brazil,8284960,7000,231525,79,24904926,30802,0.316150692,0.716699324,99942390,26051228,20215828,70762,8521,2.104174092,65.13667076,1336592986,205.3729325,48.15356251,5.263601726,13.75408359,56525.89948,2.480865063,201.7641137,8.304457813,0.027945216392112938,0.011285714285714286,0.019490771141903927
2020-02-28,Europe,UK,2049949,9803,288172,646,72383897,77761,0.483903493,225.5730216,22379444,15035484,40285280,69524,10081,2.194654351,43.33174993,332419952,748.0497369,38.3855181,23.78646279,15.99195865,32286.64935,16.54678767,767.1552339,8.546391135,0.14057520455386938,0.06589819443027645,0.04523038978117655
2022-12-01,Europe,UK,8388512,896,29545,771,92410099,77017,0.814054872,77.71665196,44848111,4596997,63646208,54884,16365,0.817331087,36.67702829,590351634,656.219673,34.85926133,22.25783645,6.130104517,61366.76073,17.69722818,443.9560531,6.041219966,0.0035220787667705547,0.8604910714285714,0.007786879438026592
2021-02-12,South America,Canada,1268300,5558,79569,986,37707342,86753,0.953895064,368.9931911,74199621,58248740,25273983,21663,15971,0.776521522,8.525797542,413855141,921.2795841,40.03524133,20.05216145,13.21462559,17160.89317,24.93591945,430.5792586,7.344650882,0.06273673421114878,0.1774019431450162,0.14074668701530035
2022-06-01,Europe,USA,1947763,8469,31673,819,86564758,55822,0.230314675,459.9673659,3915995,11600032,15477085,84389,10059,1.729542026,35.73557853,1211344192,833.7266662,41.08266355,24.65101165,15.4760133,49615.80482,18.11876262,188.2722014,17.37210805,0.01626121863902333,0.09670563230605739,0.009576165120210523
2021-02-27,North America,Brazil,7654502,4647,424190,758,45405783,51603,0.253042206,20.96900715,3351555,75147614,50475553,18014,10707,2.013833101,60.18418062,1224549913,708.2422658,25.15787087,6.076399943,9.06981752,17680.83175,22.70587687,452.9070057,15.98345653,0.0554170604436448,0.16311598880998493,0.061367538556184605
2022-08-19,Europe,France,3882149,9828,452115,472,57511208,80291,0.939818187,197.791056,17488874,10426684,1259551,14239,412,1.04465286,89.82092161,458817005,321.4259441,42.55146511,17.83194212,5.762349688,3750.476165,27.34986732,619.9831108,18.77966603,0.116459981314473,0.04802604802604803,0.022725147251244533
2020-03-27,North America,Italy,4873062,2432,416313,670,29657879,90450,0.395911151,498.407488,66437008,6504465,24791036,36046,6639,1.551694411,83.31245382,1037837730,500.6133212,41.75518293,21.98604181,7.863972359,20606.43555,6.417392077,273.6324125,14.28095024,0.08543150076892106,0.2754934210526316,0.006267323698089103
2022-01-25,Asia,Japan,7045209,3904,364655,714,53055,35592,0.718348325,366.335985,5325089,6132062,28197122,18422,3833,2.044478861,3.221573024,756684342,945.0508037,49.92596852,7.532341931,18.86226934,35010.57117,9.023770734,358.22206,11.97956349,0.051759287765629096,0.18288934426229508,0.008103857394210491
2020-01-08,North America,India,8439469,6837,355288,111,38902821,56006,0.612265229,476.5938219,97599867,2288143,23502659,21816,18799,2.035006216,13.88628952,169487489,32.97060428,47.35843342,16.69549957,9.076615231,59197.08504,41.62554972,225.240702,5.925869446,0.04209838320396698,0.016235190873189996,0.013500365209847437
2022-12-12,Europe,Japan,7678073,1449,326968,979,74052986,26269,0.28558768,82.04164261,18395013,15184743,21846048,27055,18970,1.807640332,84.84879781,193414357,796.3885056,40.53980695,12.87843817,4.830909992,36111.09776,22.98839712,348.5529992,13.67025109,0.04258464330828842,0.6756383712905452,0.0785088720171895
2021-03-11,Europe,UK,4845710,4500,23525,291,81149858,50138,0.653562222,110.6842797,7940899,47682994,41704322,54173,12802,0.657575392,93.9318365,1172063462,259.2922469,41.37091139,13.71654227,4.40635063,13361.39158,17.75760369,702.897085,18.21700368,0.004854809718286897,0.06466666666666666,0.04068294554514489
2021-04-23,Europe,India,4000737,5454,57804,949,1137263,62398,0.655565901,77.4056203,87694054,32357284,19259779,6470,6557,0.601287721,5.580884457,653902699,193.1667739,48.37956902,23.25048171,6.068416118,69500.852,21.69407571,265.9420495,2.314146354,0.014448337893743078,0.174000733406674,0.0494833314642734
2022-10-03,North America,Canada,9109609,9424,146115,821,83165726,90091,0.592443185,151.1845169,45025190,7451715,69725981,88997,10467,1.27689062,70.12520641,507413313,239.9023683,49.01534819,15.77302901,5.167709707,19635.04169,8.740927641,120.6791186,9.418334396,0.016039656586797523,0.08711799660441426,0.014685690755614841
2022-02-17,North America,Italy,7258746,4117,41846,630,79041107,19874,0.099660825,362.1920342,64399439,66601275,12838725,45534,12032,0.553374853,36.57331145,1204456714,69.15348158,44.80895592,6.865240897,11.41574222,68985.33603,11.99236274,475.3562324,3.837853546,0.005764907602497732,0.15302404663589994,0.055295698239596514
2020-06-19,North America,UK,1443717,8869,77261,382,2498838,57228,0.995171822,82.47333038,35741761,63752355,58306096,70297,15126,2.308288664,36.42902475,920044335,992.060026,43.02180637,23.74432348,8.908374551,65607.09302,25.77617713,505.6445783,16.40171314,0.05351533576178711,0.04307137219528696,0.06929269881325882
2020-12-28,Europe,USA,4409352,2028,233312,16,60691177,62670,0.400416461,262.1170189,12930895,2890653,42248647,21603,2882,0.54028933,64.26691925,967839524,871.1704518,23.3409747,8.704223411,17.30389613,38428.4641,17.94632482,330.2375069,12.66786661,0.05291299038951755,0.007889546351084813,0.0029867069160940778
2022-08-15,Europe,Russia,5111142,6845,443443,492,97621220,7925,0.638250985,134.6049596,98449344,72982847,7380111,60522,11935,0.559225724,81.02160879,1076097049,525.8454089,44.90966574,22.85273633,17.97833505,7345.452702,23.77280515,549.0981197,17.71333702,0.08676006262396936,0.0718772826880935,0.06782180758494023
2022-04-16,North America,UK,9594271,3758,184100,330,93904325,3107,0.885761694,414.5978896,78272570,34410927,50980741,56153,2519,0.830654757,27.48375509,1293262555,717.9521468,27.59587035,24.41841442,11.04574959,48983.62199,7.485233641,126.531419,2.198902328,0.019188534491052005,0.08781266631186802,0.026607842983592762
2022-10-13,Asia,France,8421928,5904,430599,925,5130584,86388,0.423288488,3.296202669,83657481,16704121,55709554,99691,12805,1.754030263,70.53543441,979176217,561.0294093,36.91352888,22.55674926,18.10496078,59354.51865,7.823416616,338.4016305,18.2088829,0.05112831646150383,0.15667344173441736,0.017059361440760975
2022-01-08,Europe,UK,8715633,4624,291627,738,22540942,95719,0.773925057,111.5574793,77072902,51799721,13477467,21996,4400,1.583108281,63.58763088,1170910224,813.463155,32.16117411,18.54267556,10.65784786,31725.77588,19.19715098,201.2003093,2.276735752,0.03346022027315744,0.15960207612456748,0.044238849348368144
